蜘马侠
这里是卢本伟广场——
全明星大乱斗
这笑声好魔性哈哈啊哈
太阳电播放大功能全频段压制
亚洲引力波发射台被摧毁
欧洲引利波发射台被摧毁
北美引力波发射台被摧毁
审核估计得当场笑死
对敌方单位造成1000点真实伤害✓
法师近战你比诸葛厉害
硬♂
直接瞄准了轰他*的
开炮！
hahahahaha
快救本宫
别看，这视频笑死人不偿命
[前方高能]
猎人
猎人
灭霸被黑的最惨的一次
要用流量明星打败流量明星
没必要这样黑灭霸吧
  卢------------本-----------伟---------------
现在各位观众全体起立，现在是卢本伟的表演时间
水滴我们的支援来啦
鬼畜区顶级战力集结
无敌阵容
英雄集结
大制作
结果被创世神拍死。
卢——姥——爷——子——！
全体起立
我的发科，我点到了什么视频！！！你三连有了！
全体起立
全体起立
全明星到齐
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
现在要叫李总
我丢太泪目了（dog）
开炮！！！！！！！！！！！！！！！！！！！！
开炮！！！！！！
为甚没有刘华强
ibwnb
灭霸玩你吗
全体起立！！！！！！！
从   现   在   开   始    这   里   叫   卢   本   伟   广   场
全体起立！
全   明   星   经   典   语   录
全体起立！！！！！
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 我方聚变打击已部署  WARNING◤◢◤◢◤◢◤◢◤◢
第三次世界大战
掉帧
拿着篮球就是一顿乱杀真的是牛逼
唯一一次成功就是这一次
这个视频是灭霸被黑的最惨的一次
《比博燃》
我钥匙扣一个绿色的我能秒杀在座的各位
各位观众全体起立！！！
漫威看了都自愧不如
全体起立k
最后就钢铁侠死了（lbw封禁）
《真·复仇者》
专业对口
蕾姆
且慢
茄兵
曲对币有
高音哥也来了哈哈
完     全     一     致
自带BGM的男银
猎猎
做生意 烙菜饼行吗 
全体起立！全都他麻德给我站起来！！！
利维坦鲸被黑的最惨一次
空耳
全体起立
欢迎Faker
穷哈
带制作
三人组是吧
[前方高能]
灭霸被黑的最惨的一次
大司马史诗级加强
LBWNB
LBWNB
n'p
全体起立！
逐渐忘记原版
[ohhhhhhhhhhhhhhhhhh]
全体起立！！！！！！！
卢本伟牛壁
这样下去五五开要没啊
进度条好评
I‘m LBW
《司空震》
哈哈哈，忍不住
清明节
giao
卢周老叫
灭霸被黑的最惨的一次
灭霸被黑的最惨的一次
黑豹罪不至此啊兄弟
每天亿遍
全体起立
我妈问我为什么站着看手机
草
擦，李哥
娜扎打肖战
舌头？
漫威，鸡皮疙瘩，泪目
此生无悔入漫威啊
猎鸡？
姬霓太美
鸡？
萧霸咋不说话
这灭霸比原版丑多了
放他放灭霸是咋回事
泪目！
洗漱霸王
约德尔认
剑锋所指 所向披靡
全明星阵容
你在骂！
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
大招：百分百五五开
全   明   星   经   典   语   录
11个人
11个人
人家只是心疼giegie
干得漂亮
哭了
致敬
肖战到底做错了什么
史诗战争
全体起立
好莱坞大片
泪目
比博燃
NB
打你**棒棒糖
恭喜你发现半藏
愿天堂卢与你相见
打了个寂寞
卢——本——伟——
全体起立
拿了往上飞走，他不会飞
好尬额……
肺科？
好了，这下连引力波发射器都没了
灭霸：快来抓中单！！！
我突然想到星爵被卡魔拉踢到只剩一棵树时候的情形了
我突然想到星爵被卡魔拉踢到只剩一棵树时候的情形了
我突然想到星爵被卡魔拉踢到只剩一棵树的情形了
全体起立！！
奥利给
开炮！
丞相何故发笑
窃格瓦拉
《你看这个刀它又长又宽》
云中君
《变脸》
全明星阵容
想跑*都没有
《终局之战》
Dnm
？？？？？？？？？？？？
没有人比我更懂打响指
独立团
[ohh]
[ohh]
飞
飞
全体起立
好家伙
灭霸前一秒手上还拿着风暴战斧下一秒就变成了自己专属的刀
起飞
全体起立
我是灭霸，我已经报警了
不应该是高音哥吗
[ohhhhhhhhhhhhh]
全体起立
全体起立！！！
LBWNB！！！
引起全明星公愤的一个人
啊啊啊啊啊！
美汁汁
全体起立
全体起立！！！！！！！！！！
[前方高能]
激动了
坤坤粉就是逊啦
李云龙队长
地球只乘3万人
全体起立！！！
[ohh]
[前方高能]
[前方高能]
[前方高能]
美zer zer
笑拉了
比博燃
WC
天皇架到
这灭霸应该是某男团吧
[[ohh］]
吴签
猎鹰罪不至此
要用魔法打败魔法
灭霸罪不至此
我说 “总座高见”！！！
卢本伟NB
中 日 美 联 军
牛逼克拉斯
加油！
消失咒
糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊糊
Lbwnb 
全体起立
灭霸都被黑了
这不比博燃
你再骂
你在ma
侦测到在途光粒打击，防御系统已崩溃
现在才发现原来的灭霸是多么风流倜傥，肤白貌美
燃起来了，燃起来了
全体起立 全部人给我站起来
大片
史上人最多的归处视频没错了hhhhhhhhhhhhhhhhhhh
md还挺燃的
干架还要带着耳机的屑pdd
全体起立
泪目
全体起立
天皇亲征
燃死人
诸神之战！
全体起立
剧透一下 卢本伟最后牺牲了
粉丝没做成虾头 差评
就凭周姐和漫威，你的三联有了
发型都一样的
太好看了
诸神之战
全明星阵容，诸神之战！！！！！！！！！！！！！
太好看了
这个是我看过最好看的
没有燕双鹰 我不服 ??!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
来了，来了
lbwnb
终于知道为什么漫威电影不在国内上映了
全体起立
愿天堂卢与你相见
耳机党死掉
公屏们，把兄弟打在害怕上
NBNBNBNBNNBN
全体起立
这币留来干嘛
这币留来干嘛
OHOH
ohohoh
卢——本——伟——
天皇暴怒
全体起立！！！！！！！！
天皇！！！！
那一刻，某人成了光
百               亿                  阵               容
天皇驾到
哈哈哈
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhh]
松鼠狗贼，我吃柠檬
额滴圣舰
泪目了
肖战必糊
泪目
泪目
爱鲲
全体起立
我笑抽了
泪目！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
核弹预警
NB，WC
你在骂
魔鬼
全体起立
全体起立
真复仇者
onnnnnnnnnnnnnn
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
明星的战争
上刺刀！！！！！！！！！！！
年度最佳鬼畜电影
愿天堂卢与你相见
以雷霆击碎黑暗！
水滴！攻击物是水滴！舰队疏散！
史诗级良心巨制
卡布奇诺今犹在，不见当年倒茶人
xzex
明星大战
向敌人进攻
鬼叔。明星大战
有这么大吗
全体起立
手   撕   紫   薯   精
你比我白
泪目
什么叫做专业？这就叫专业。
白嫖失败
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
看到xz我立马进来
泪目
燃！
灭霸:我何德何能
卢本伟nb
少了阿伟彬彬和杰哥
漫威全明星大乱斗特别版
剑锋所指所向披靡
团长干他
团长牛壁
团长牛壁
团长牛壁
李哥NB
我觉得那个灭霸，你可以弄成风小逸
共同的敌人
兄弟们我就要笑死啦请拨打120
这不是碳基生物想到的
开炮
泪目
泪目
泪目
泪目
《语言障碍》
没有穿山甲和华强吗？
精彩片段
全体起立
一头超人
优美的娜扎英文
全体起立
车友车行呢？
《父仇者联盟》
太燃了
草我的小蜘蛛
哈哈哈哈哈哈哈哈哈哈哈
这是灭霸被黑得最惨的一次
句句经典
被外挂诅咒的男人
钢铁侠的手套不能单独用宝石的力量
不懂就问，为什么要在灭霸脸上糊个shi
大家都回来了！！！！！
这个笑容由我来守护
封号倒计时
全体起立
愿天堂卢与你相见
阿伟已经死了！你挑的吗偶像！
愿天堂卢与你相见
片酬打一折让你多活一会儿
比博燃
音 响
白嫖失败
LBWNB！！！
??????????????????????
热血沸腾
偉哥，愛你三萬遍
全體起立
不要讓戰鬥停下來
坤坤立大功
改 邪 归 正
卢本伟牛壁
灭霸是永恒族来着
攻击物是水滴!
吴签
ilib.ilib
全体起立！
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
LBW午逼！
试图和战士肉搏的屑法师
MWP：卢本伟
[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
诸      神      黄      昏
这是灭霸被黑的最惨的一次
剑锋所指，所向披靡
将 功 补 过
洞主这个属实憋不住了哈哈哈
卢本伟牛壁
卢本伟广场
笑死我了，娜扎，再忍忍，一辈子很快就过去了
好燃
开炮
我2022年才看到，我还有救么？
吴签时代来考古
飞     鸡
那就是咱们的喀秋莎吧！
全体起立
哈哈
大魔王
哈哈
穷哈
哈
solo
哈哈
哈哈
哈哈
开炮！
哈哈
哈哈
史诗级同框
哈哈‘
哈哈
天皇
哈哈、
古有三英战吕布今有三巨头干灭霸
笑死我了
灭霸罪不至此
终极母体登场！
泪目啊啊啊啊啊啊啊啊啊，啊啊，卢本伟你答应过我们你，，，，
全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立全体起立
卢本伟最后会走
前方高能！
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
全   明   星   经   典   语   录
诸    神    黄    昏
鸡   哥   来   了！
《人    海    战      术 》
哈哈哈哈哈哈哈哈
卢本伟NB!
福建烤老鼠！！！！
全体起立！
卢本伟牛B！！！
剑锋所指，所向披靡
全体起立！
全明星阵容
你币有了
文明中国人
牛逼
这个笑容由我来守护
愿天堂卢与你相见
愿天堂卢与你相见
愿天堂卢与你相见
剑锋所指 所向披靡
前方高能预警
前方高能预警
非战斗人员请撤离
迎接鸡王
这才是原版
lbwnb
全体起立
蕾姆
类慕
吴签
你渣渣
要素过多
我真笑死了哈哈哈哈哈哈
泪目
三体乱入
美国队长
鸡汤来了。
八嗄亚路~~~
LBW NB
我要这币有何用！！
全体起立
自带BGM
鸡哥闪现出场
全体起立
全体起立
十个泪目九个笑，还有一个在狂笑
这个笑容由我来守护
我看到了免费的复仇者联盟
这个笑容由我来守护
哈哈哈哈笑死
强哥在哪
智勋真实
犬神
太真实了，币有了
泪目
全 明 星 阵 容
灭霸被黑的最惨的一次
众神归位！！！！！！！
灭霸风评被害
比博燃
剑锋所指，所向披靡
剑锋所指，所向披靡
剑锋所指，所向披靡
剑锋所指，所向披靡
刚从坤山行过来 
钝角
猴子全场摸鱼
灭霸罪不至此
hgchchc
我觉得应该叫做《全明星联盟之最终之战》。
全明星大乱斗
第一次看见志勋啊 呆妹来没
美国团长
铁人开g，六神装直接胜利，然后被永久封号
LBWNB
LBWNB
开始吟唱
全体起立！！！！！！！！
全体起立！！！！！！！
全体起立！！！！！
各位观众，全体起立！！！！！！！
现在，全体起立！！！！！
前方核能预警
团长，美团
绷不住了
OHHHH
OHHHH
是那个男人吗？
看到娜扎，全体起立
真的，每天看100遍
这不比博燃
蜀国就在你身边
全体起立，好吧
电报员来了
诸神黄昏泪目
戴罪立功
家人们，把泪目打在公屏上
全体起立，好吧
剑锋所指，所向披靡
剑锋所指，所向披靡
太燃了
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
Faker来了全杀了
世界大战
白嫖失败
神来了
《复联5》
前方高能！！！
瓜皮
全体起立！！！！
大片
灭霸：这还打个锤子
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
◤◢◤◢◤◢◤◢◤◢◤◢ WARNING 前方核能  WARNING◤◢◤◢◤◢◤◢◤◢
哈哈哈哈哈哈哈哈哈哈
大制作
卧槽
我早
吴签
各位观众，全体起立
吴签
LBWNB
李     哥      牛      逼
这次一定!
鬼    畜    团，集   结   !
雷电战锤
要笑死了
《戴罪立功》
将功补过
天皇御驾亲征
全体起立
oh
0
卢本伟流比
致敬
笑死了口吐芬芳
笑死了笑死了
哈哈哈哈哈哈哈笑死了
笑死我了哈哈哈哈哈哈哈
诸 神 黄 昏
御 驾 亲 征
御 驾 亲 征
笑死了，完美感觉
全体起立
全体起立
人形外挂是吧
全体起立
欢迎来到卢本伟广场
孩子们，快跑！！！！
哈哈哈哈哈哈哈哈
嘴臭天皇
泪目
该来的都来了
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
是你！瓜皮！
归来
是bug吗？
全体起立！！！！！
卢本伟NB
卢本伟牛b！！！
卢本伟牛壁
天皇驾崩
胜过原版的大片
飞  鸡
天皇驾到
坤坤驾到
老马没镜头？
所以灭霸那个是谁
牛批
全         体                 起                    立             ！
之神
高能！！！
开炮！
不愧是惊队
美国团长
n/./3nmZXCBVZBM《ZCBm/Xb3
那是肖战吗？
哈哈哈哈哈哈哈
卢本伟牛壁
开炮!!!!!
全 明 星 联 盟
剑锋所指，所向披靡
你少冲我瞪眼睛！
水滴！攻击物是水滴！
穷哈
绝绝子
怡卢向北
e
条未半，放食
条未半，放食用
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
hhbhhhhhhhhhhhhhhhhhhhhhhhh
剑锋所指，所向披靡！
似你诸葛村夫！
笑死我了
全体起立！！！！！！
卢本伟牛壁！！！！！！！！！！！！！！！！！！
["350","350","1-1","10","全  体  起  立！","108",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","102",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","96",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","90",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","84",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","78",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","72",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","66",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","60",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","54",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","48",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","42",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","36",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","30",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","24",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","18",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","12",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","6",0,"350","350",500,0,1,"SimHei",1]
["350","350","1-1","10","全  体  起  立！","",0,"350","350",500,0,1,"SimHei",1]
西蜀霸王
《诺曼底登陆》
你比我白
全体起立
再来亿遍
燃起来了
SKT T1 Faker
可怜的灭霸，居然和那种恶心的东西做鬼畜
牛b
开炮！！！！！！
电音凡
千鸟锐枪
LBWNB
全体起立！
全体起立
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
推土机
开始吟唱
真尼玛牛壁
周姐牌面
全民星阵容
剑锋所指，所向披靡
福建烤老鼠
？
刺激
这不比博燃
电影院我看到这幕我都哭了！
可是吟唱
呵呵哈哈哈
夭寿啦，鸡哥变好了
sada
全体起立
哈哈哈哈哈哈哈哈哈哈草
笑不活了
参见鸡坤
不懂就问，这灭霸是哪位？
在你，左侧！
蜘蛛马
真的类目了兄弟们
牛逼
丝滑小连招
这辈子很快
谁说国产配音不行
完了完了，回不去了
浩克还有一只手
明明是二向箔
我他妈以为是全体上刺刀
全体上刺刀，准备进攻！
诸  神  之  战
从现在开始，这里叫，卢本伟广场！
杨永信在世
全体上刺刀！
救救我，救救我
为了德玛西亚，冲锋！
你少拿原片糊弄我
看成DIO了
傻孩子们，快跑啊！
！
！
